idproducto,nombreproducto,precioproducto,nombrecategoria,descuento,idtienda,nombretienda
48005,Tuna - Fresh,48874.87,Shoes,23,22,Recreational Products/Toys
48010,Bay Leaf Fresh,73222.03,Health,13,23,Electrical Products
48015,Lobak,66206.82,Music,49,24,Tiendita La Abuela
48020,Energy Drink - Franks Pineapple,16801.45,Music,60,25,RETAIL: Building Materials
48025,Sprouts - Pea,7390.93,Tools,43,26,Fluid Controls
48030,Dip - Tapenade,19177.81,Toys,6,27,Marine Transportation
48035,  Cheese - Cheddar,53997.81,Kids,50,28,Ophthalmic Goods
48040,Vanilla Beans,20554.75,Industrial,4,1,Industrial Specialties
48045,Tomato - Green,44377.56,Electronics,45,2,Radio And Television Broadcasting And Communications Equipment
48050,Wine - Chateau Timberlay,90773.94,Computers,17,3,EDP Services
48055,Wine - Gewurztraminer Pierre,14625.65,Industrial,3,4,Real Estate
48060,Towel Multifold,17823.70,Clothing,54,5,Specialty Foods
48065,  Pineapple - Canned,64089.86,Toys,46,6,Tienda Pepito
48070,Cheese - Grana Padano,54923.08,Games,33,7,Major Pharmaceuticals
48075,Spinach - Frozen,7830.64,Shoes,62,8,D1
48080,Cornflakes,50291.36,Automotive,38,9,Investment Bankers/Brokers/Service
48085,Beans - Kidney White,90071.98,Grocery,31,10,Shoe Manufacturing
48090,Flounder - Fresh,37178.60,Electronics,16,11,Brooklyn Store
48095,Pastry - Choclate Baked,46249.83,Computers,34,12,Ara
48100,Lamb - Sausage Casings,14417.56,Grocery,6,13,Construction/Ag Equipment/Trucks
48105,  Chocolate - Pistoles,14698.14,Industrial,9,14,Natural Gas Distribution
48110,Wine - Prosecco Valdobienne,91540.18,Garden,2,15,Shoe Manufacturing
48115,Bread - French Baquette,88218.12,Automotive,42,16,Olimpica
48120,Cabbage - Red,39535.28,Books,1,17,Biotechnology: Commercial Physical & Biological Resarch
48125,Cherries - Fresh,82730.32,Home,53,18,Mercamos
48130,  Wine - White,85349.10,Toys,12,19,SAO
48135,  Chestnuts - Whole,50474.96,Books,52,20,Major Banks
48140,Chinese Foods - Cantonese,34059.18,Jewelery,3,21,Doña Maria
48145,Steamers White,18306.90,Jewelery,52,22,Recreational Products/Toys
48150,Sachet,71969.07,Computers,64,23,Electrical Products
48155,Cookies - Englishbay Oatmeal,77665.80,Automotive,9,24,Tiendita La Abuela
48160,Hummus - Spread,80726.88,Home,3,25,RETAIL: Building Materials
48165,Oysters - Smoked,68733.28,Music,22,26,Fluid Controls
48170,Sobe - Green Tea,16537.42,Garden,50,27,Marine Transportation
48175,Tomatoes - Cherry,39203.21,Toys,35,28,Ophthalmic Goods
48180,  Soup - Knorr,77800.36,Clothing,49,28,Ophthalmic Goods
48185,  Potatoes - Purple,29586.70,Games,30,27,Marine Transportation
48190,Cranberries - Dry,36418.88,Tools,7,26,Fluid Controls
48195,Muffin Chocolate Individual Wrap,59834.68,Games,36,25,RETAIL: Building Materials
48200,  Lettuce - Mini Greens,40025.09,Toys,14,24,Tiendita La Abuela
48205,Salami - Genova,93778.99,Industrial,65,23,Electrical Products
48210,Scallops - 10/20,73186.63,Grocery,5,22,Recreational Products/Toys
48215,Southern Comfort,10828.16,Toys,48,21,Doña Maria
48220,  Tortillas - Flour,64293.41,Outdoors,70,20,Major Banks
48225,Ecolab Silver Fusion,96941.14,Home,18,19,SAO
48230,Flavouring - Raspberry,15723.34,Shoes,24,18,Mercamos
48235,  Cheese - Mozzarella,47301.86,Grocery,22,17,Biotechnology: Commercial Physical & Biological Resarch
48240,Irish Cream - Butterscotch,73047.73,Health,6,16,Olimpica
48245,Oil - Sunflower,93434.43,Beauty,38,15,Shoe Manufacturing
48250,Truffle - Whole Black Peeled,16261.46,Books,57,14,Natural Gas Distribution
48255,Monkfish Fresh - Skin Off,88443.62,Health,24,13,Construction/Ag Equipment/Trucks
48260,Filling - Mince Meat,51984.89,Shoes,63,12,Ara
48265,Tea - Vanilla Chai,83566.81,Home,47,11,Brooklyn Store
48270,Bonito Flakes - Toku Katsuo,86218.39,Toys,3,10,Shoe Manufacturing
48275,Wine - Muscadet Sur Lie,45351.54,Computers,0,9,Investment Bankers/Brokers/Service
48280,Leeks - Large,27460.55,Grocery,41,8,D1
48285,Pastrami,66071.58,Shoes,48,7,Major Pharmaceuticals
48290,Steel Wool S.o.s,10767.61,Music,21,6,Tienda Pepito
48295,Wiberg Super Cure,76840.30,Electronics,42,5,Specialty Foods
48300,Sole - Iqf,10898.02,Tools,1,4,Real Estate
48305,Juice - Ocean Spray Cranberry,29432.73,Computers,49,3,EDP Services
48310,  Rum - Dark,22326.87,Kids,53,2,Radio And Television Broadcasting And Communications Equipment
48315,  Bread - Bagels,86043.31,Beauty,17,1,Industrial Specialties
48320,Gatorade - Orange,61690.84,Kids,64,28,Ophthalmic Goods
48325,Artichokes - Jerusalem,48430.63,Health,42,27,Marine Transportation
48330,Calypso - Pineapple Passion,71646.52,Health,18,26,Fluid Controls
48335,  Chicken - Leg,38604.78,Tools,44,25,RETAIL: Building Materials
48340,Extract - Rum,33249.53,Health,16,24,Tiendita La Abuela
48345,Onion - Dried,16822.69,Computers,57,23,Electrical Products
48350,Lid Coffee Cup 8oz Blk,22555.85,Computers,15,22,Recreational Products/Toys
48355,  Soup - Cream Of Broccoli,77180.98,Movies,48,21,Doña Maria
48360,Juice - Propel Sport,28481.72,Shoes,42,20,Major Banks
48365,Broom Handle,50156.73,Garden,45,19,SAO
48370,Laundry - Bag Cloth,95122.48,Jewelery,59,18,Mercamos
48375,Juice - Lagoon Mango,92089.21,Computers,44,17,Biotechnology: Commercial Physical & Biological Resarch
48380,Juice - Apple Cider,67644.62,Electronics,15,16,Olimpica
48385,Spinach - Frozen,80425.38,Electronics,67,15,Shoe Manufacturing
48390,  Crush - Grape,40360.42,Kids,44,14,Natural Gas Distribution
48395,Wine - Vidal Icewine Magnotta,84722.97,Health,61,13,Construction/Ag Equipment/Trucks
48400,Cheese Cloth,68011.32,Electronics,27,12,Ara
48405,Mustard - Dijon,87192.13,Toys,36,11,Brooklyn Store
48410,Seaweed Green Sheets,39550.56,Automotive,17,10,Shoe Manufacturing
48415,  Juice - Clam,97721.84,Baby,36,9,Investment Bankers/Brokers/Service
48420,Chinese Foods - Pepper Beef,51195.26,Home,21,8,D1
48425,Shrimp - Black Tiger 26/30,95854.64,Baby,1,7,Major Pharmaceuticals
48430,Rosemary - Dry,85886.56,Baby,69,6,Tienda Pepito
48435,  Vinegar - Balsamic,46453.56,Beauty,70,5,Specialty Foods
48440,Boogies,6435.46,Beauty,36,4,Real Estate
48445,Table Cloth 54x54 White,86740.01,Garden,37,3,EDP Services
48450,Chicken - Whole Fryers,14600.63,Sports,35,2,Radio And Television Broadcasting And Communications Equipment
48455,Nougat - Paste / Cream,16758.25,Garden,9,1,Industrial Specialties
48460,Coffee - 10oz Cup 92961,53291.82,Computers,12,1,Industrial Specialties
48465,Oregano - Fresh,64934.60,Clothing,35,2,Radio And Television Broadcasting And Communications Equipment
48470,Soup Knorr Chili With Beans,44336.91,Industrial,65,3,EDP Services
48475,Barley - Pearl,95541.49,Kids,20,4,Real Estate
48480,Tea Leaves - Oolong,63082.34,Toys,19,5,Specialty Foods
48485,Creme De Banane - Marie,55899.90,Clothing,16,6,Tienda Pepito
48490,Beans - French,96155.28,Beauty,42,7,Major Pharmaceuticals
48495,  Chicken - Wings,48290.93,Jewelery,50,8,D1
48500,  Beef - Tongue,68000.36,Outdoors,34,9,Investment Bankers/Brokers/Service
48505,Wine - Manischewitz Concord,85412.99,Computers,50,10,Shoe Manufacturing
48510,Steampan - Lid For Half Size,31998.84,Garden,46,11,Brooklyn Store
48515,Bacardi Raspberry,1902.51,Grocery,2,12,Ara
48520,Ginsing - Fresh,73599.67,Jewelery,67,13,Construction/Ag Equipment/Trucks
48525,Mace,53147.68,Computers,34,14,Natural Gas Distribution
48530,Alize Sunset,25260.17,Movies,54,15,Shoe Manufacturing
48535,Currants,58962.93,Electronics,30,16,Olimpica
48540,Bread - English Muffin,77028.50,Health,68,17,Biotechnology: Commercial Physical & Biological Resarch
48545,Pears - Bosc,51066.53,Games,20,18,Mercamos
48550,Nantucket - Orange Mango Cktl,31612.87,Games,44,19,SAO
48555,Cup - 4oz Translucent,28330.81,Clothing,45,20,Major Banks
48560,Beer - Creemore,73589.61,Computers,63,21,Doña Maria
48565,Broom - Corn,56730.94,Toys,14,22,Recreational Products/Toys
48570,Wine - Chateauneuf Du Pape,93844.40,Books,2,23,Electrical Products
48575,Bar Nature Valley,64508.58,Movies,27,24,Tiendita La Abuela
48580,Sour Puss Raspberry,86343.11,Home,38,25,RETAIL: Building Materials
48585,  Turkey - Breast,58693.42,Tools,48,26,Fluid Controls
48590,Beef Ground Medium,21498.89,Toys,19,27,Marine Transportation
48595,Phyllo Dough,42148.30,Health,21,28,Ophthalmic Goods
48600,Sprouts - Onion,34940.31,Jewelery,3,1,Industrial Specialties
48605,Burger Veggie,24703.30,Garden,68,2,Radio And Television Broadcasting And Communications Equipment
48610,Pork - Kidney,74307.45,Shoes,28,3,EDP Services
48615,Towel - Roll White,84098.86,Garden,16,4,Real Estate
48620,Wine - Spumante Bambino White,37857.00,Electronics,29,5,Specialty Foods
48625,Devonshire Cream,23771.41,Baby,34,6,Tienda Pepito
48630,Dill Weed - Fresh,71984.16,Grocery,1,7,Major Pharmaceuticals
48635,  Jam - Blackberry,39600.98,Clothing,22,8,D1
48640,Tamarind Paste,45315.97,Music,39,9,Investment Bankers/Brokers/Service
48645,Sauce - Salsa,21443.37,Jewelery,70,10,Shoe Manufacturing
48650,Cotton Wet Mop 16 Oz,86279.90,Outdoors,25,11,Brooklyn Store
48655,Cookies - Englishbay Oatmeal,14781.31,Tools,31,12,Ara
48660,Rice - Brown,65243.12,Jewelery,16,13,Construction/Ag Equipment/Trucks
48665,Pepper - Green,14698.41,Health,54,14,Natural Gas Distribution
48670,Tea - Orange Pekoe,5705.94,Industrial,25,15,Shoe Manufacturing
48675,Scallops - 10/20,18269.75,Grocery,16,16,Olimpica
48680,  Cheese - Brie,70719.89,Books,68,17,Biotechnology: Commercial Physical & Biological Resarch
48685,Pepper Squash,44061.50,Computers,34,18,Mercamos
48690,Muffins - Assorted,8014.96,Music,14,19,SAO
48695,  Pasta - Lasagna Noodle,93113.01,Kids,20,20,Major Banks
48700,Oil - Hazelnut,65891.72,Tools,29,21,Doña Maria
48705,  Iced Tea - Lemon,47434.35,Health,39,22,Recreational Products/Toys
48710,Longos - Lasagna Veg,60523.20,Clothing,37,23,Electrical Products
48715,  Bread - Dark Rye,93867.41,Baby,1,24,Tiendita La Abuela
48720,  Sugar - Brown,87840.08,Shoes,25,25,RETAIL: Building Materials
48725,Drambuie,35706.43,Computers,61,26,Fluid Controls
48730,Pepper - Yellow Bell,62893.74,Automotive,6,27,Marine Transportation
48735,Soup - French Can Pea,26840.94,Automotive,44,28,Ophthalmic Goods
48740,Bread - Kimel Stick Poly,26453.54,Industrial,0,1,Industrial Specialties
48745,Sausage - Andouille,41933.78,Health,67,2,Radio And Television Broadcasting And Communications Equipment
48750,  Fish - Artic Char,87581.86,Movies,29,3,EDP Services
48755,Beef - Diced,29665.43,Garden,11,4,Real Estate
48760,Wine - Chateau Bonnet,40672.41,Sports,28,5,Specialty Foods
48765,  Soup - Campbells,48764.78,Beauty,32,6,Tienda Pepito
48770,Bread - 10 Grain Parisian,70315.05,Computers,60,7,Major Pharmaceuticals
48775,Glove - Cutting,8889.65,Clothing,43,8,D1
48780,Scallops - 20/30,79650.35,Grocery,55,9,Investment Bankers/Brokers/Service
48785,  Soup - Cream Of Broccoli,84236.42,Grocery,9,10,Shoe Manufacturing
48790,Foam Dinner Plate,81512.74,Home,8,11,Brooklyn Store
48795,Tomato Puree,69676.49,Clothing,41,12,Ara
48800,Bay Leaf,87830.91,Industrial,54,13,Construction/Ag Equipment/Trucks
48805,Lamb Leg - Bone - In Nz,68129.78,Baby,26,14,Natural Gas Distribution
48810,  Wine - Red,21879.97,Games,18,15,Shoe Manufacturing
48815,  Spoon - Soup,46694.69,Jewelery,31,16,Olimpica
48820,  Pork - Loin,79046.94,Health,18,17,Biotechnology: Commercial Physical & Biological Resarch
48825,Bagels Poppyseed,93810.46,Grocery,46,18,Mercamos
48830,Hersey Shakes,15152.83,Movies,7,19,SAO
48835,Lemon Grass,41117.13,Movies,7,20,Major Banks
48840,Sea Urchin,66493.12,Music,65,21,Doña Maria
48845,Devonshire Cream,67555.80,Jewelery,26,22,Recreational Products/Toys
48850,Wine - Barolo Fontanafredda,97952.83,Baby,9,23,Electrical Products
48855,  Crab - Blue,54372.24,Sports,23,24,Tiendita La Abuela
48860,Pepper - Jalapeno,55199.81,Health,42,25,RETAIL: Building Materials
48865,  Turkey - Breast,90386.98,Industrial,64,26,Fluid Controls
48870,  Mustard - Dry,84389.07,Tools,64,27,Marine Transportation
48875,Ham - Cooked,34022.16,Tools,54,28,Ophthalmic Goods
48880,  Pepper - Julienne,24436.94,Automotive,62,28,Ophthalmic Goods
48885,Table Cloth 144x90 White,88638.80,Electronics,1,27,Marine Transportation
48890,  Pasta - Penne,30576.40,Computers,13,26,Fluid Controls
48895,  Pasta - Linguini,17357.30,Automotive,13,25,RETAIL: Building Materials
48900,Chinese Foods - Plain Fried Rice,50763.93,Outdoors,61,24,Tiendita La Abuela
48905,  Beef - Ground,99503.70,Electronics,24,23,Electrical Products
48910,Sauce - Vodka Blush,33695.42,Books,15,22,Recreational Products/Toys
48915,  Cheese - Cheddar,64750.16,Games,70,21,Doña Maria
48920,Chick Peas - Canned,17840.70,Baby,44,20,Major Banks
48925,Muffin Mix - Chocolate Chip,25952.02,Electronics,2,19,SAO
48930,Muffin Chocolate Individual Wrap,98240.45,Computers,30,18,Mercamos
48935,V8 Splash Strawberry Kiwi,78594.97,Electronics,57,17,Biotechnology: Commercial Physical & Biological Resarch
48940,Mousse - Passion Fruit,94828.17,Automotive,7,16,Olimpica
48945,Lettuce - Arugula,66921.63,Books,1,15,Shoe Manufacturing
48950,Pork - Smoked Back Bacon,30512.17,Baby,31,14,Natural Gas Distribution
48955,  Sauce - White,45390.47,Computers,63,13,Construction/Ag Equipment/Trucks
48960,Syrup - Monin - Passion Fruit,70916.68,Baby,10,12,Ara
48965,  Mustard - Dry,8486.16,Games,25,11,Brooklyn Store
48970,Wine - Alsace Riesling Reserve,78420.60,Outdoors,50,10,Shoe Manufacturing
48975,Longos - Greek Salad,68797.10,Sports,56,9,Investment Bankers/Brokers/Service
48980,Beans - French,47473.25,Movies,28,8,D1
48985,Nut - Macadamia,9841.07,Electronics,7,7,Major Pharmaceuticals
48990,Yeast Dry - Fleischman,54009.84,Automotive,55,6,Tienda Pepito
48995,  Lentils - Green,48266.85,Clothing,45,5,Specialty Foods
49000,Wine - Gewurztraminer Pierre,10643.33,Books,60,4,Real Estate
49005,Table Cloth 54x72 White,99641.21,Shoes,46,3,EDP Services
49010,  Pepper - Chipotle,72519.35,Beauty,49,2,Radio And Television Broadcasting And Communications Equipment
49015,Celery Root,71681.83,Movies,47,1,Industrial Specialties
49020,Graham Cracker Mix,71840.18,Health,7,28,Ophthalmic Goods
49025,Bandage - Fexible 1x3,36088.58,Garden,43,27,Marine Transportation
49030,Pail For Lid 1537,3346.50,Garden,34,26,Fluid Controls
49035,Otomegusa Dashi Konbu,13378.75,Computers,19,25,RETAIL: Building Materials
49040,  Beef - Roasted,45560.20,Music,28,24,Tiendita La Abuela
49045,Icecream Bar - Del Monte,88914.19,Grocery,6,23,Electrical Products
49050,Juice - Orange,87031.88,Beauty,70,22,Recreational Products/Toys
49055,Wine - Shiraz Wolf Blass Premium,5534.95,Garden,46,21,Doña Maria
49060,Cheese - Brie,18077.49,Baby,10,20,Major Banks
49065,  Carrots - Purple,17140.81,Industrial,31,19,SAO
49070,Beef Striploin Aaa,89920.77,Beauty,55,18,Mercamos
49075,Yogurt - French Vanilla,78600.68,Industrial,18,17,Biotechnology: Commercial Physical & Biological Resarch
49080,Sprouts - Brussel,28291.12,Garden,60,16,Olimpica
49085,Appetizer - Escargot Puff,31316.17,Baby,59,15,Shoe Manufacturing
49090,Soup Campbells,84300.21,Outdoors,54,14,Natural Gas Distribution
49095,Spring Roll Veg Mini,86911.34,Books,26,13,Construction/Ag Equipment/Trucks
49100,  Soup - Knorr,28397.86,Clothing,57,12,Ara
49105,Mikes Hard Lemonade,55982.85,Grocery,44,11,Brooklyn Store
49110,Fuji Apples,28658.62,Toys,66,10,Shoe Manufacturing
49115,Nantucket Cranberry Juice,64512.90,Computers,3,9,Investment Bankers/Brokers/Service
49120,  Club Soda - Schweppes,72125.23,Shoes,32,8,D1
49125,Lettuce - Sea / Sea Asparagus,30682.54,Home,30,7,Major Pharmaceuticals
49130,Pie Filling - Apple,60632.56,Garden,5,6,Tienda Pepito
49135,Tea - Green,13562.97,Shoes,69,5,Specialty Foods
49140,  Cheese - Cheddar,38193.05,Books,22,4,Real Estate
49145,  Soup - Campbells,35664.34,Home,23,3,EDP Services
49150,Goldschalger,12694.50,Electronics,34,2,Radio And Television Broadcasting And Communications Equipment
49155,Wine - Saint Emilion Calvet,15880.27,Toys,49,1,Industrial Specialties
49160,  Bread - Roll,97650.42,Tools,4,1,Industrial Specialties
49165,Wine - Chardonnay Mondavi,81160.55,Baby,6,2,Radio And Television Broadcasting And Communications Equipment
49170,Muffin - Zero Transfat,98817.16,Computers,9,3,EDP Services
49175,Rum - Mount Gay Eclipes,48057.77,Books,57,4,Real Estate
49180,Persimmons,41224.24,Outdoors,21,5,Specialty Foods
49185,Wine - Blue Nun Qualitatswein,75627.77,Kids,31,6,Tienda Pepito
49190,Lobster - Cooked,53819.84,Jewelery,10,7,Major Pharmaceuticals
49195,  Rice Pilaf,20081.02,Grocery,59,8,D1
49200,  Yogurt - Raspberry,22809.32,Industrial,44,9,Investment Bankers/Brokers/Service
49205,Food Colouring - Orange,72019.19,Baby,61,10,Shoe Manufacturing
49210,Loquat,85789.08,Music,64,11,Brooklyn Store
49215,Cheese - Swiss,77363.82,Baby,70,12,Ara
49220,  Pasta - Fettuccine,45637.27,Games,0,13,Construction/Ag Equipment/Trucks
49225,Beef Ground Medium,72558.53,Automotive,37,14,Natural Gas Distribution
49230,Persimmons,19326.42,Industrial,63,15,Shoe Manufacturing
49235,Sponge Cake Mix - Chocolate,27001.36,Games,51,16,Olimpica
49240,Cookies - Assorted,64947.40,Games,52,17,Biotechnology: Commercial Physical & Biological Resarch
49245,  Sugar - Sweet N Low,47522.18,Books,5,18,Mercamos
49250,  Liners - Banana,50423.98,Sports,4,19,SAO
49255,Crab - Meat,43051.80,Health,50,20,Major Banks
49260,Rootbeer,22043.97,Automotive,61,21,Doña Maria
49265,  Coconut - Shredded,21254.44,Garden,40,22,Recreational Products/Toys
49270,Tuna - Yellowfin,73324.89,Home,41,23,Electrical Products
49275,Oil - Sunflower,59691.52,Kids,48,24,Tiendita La Abuela
49280,Muffin - Mix - Strawberry Rhubarb,89511.92,Electronics,9,25,RETAIL: Building Materials
49285,Juice - Prune,39735.21,Movies,13,26,Fluid Controls
49290,Yogurt - Plain,64543.97,Movies,11,27,Marine Transportation
49295,  Beans - Long,5338.17,Industrial,55,28,Ophthalmic Goods
49300,Broom And Broom Rack White,69615.18,Shoes,10,1,Industrial Specialties
49305,Table Cloth 72x144 White,44420.79,Health,23,2,Radio And Television Broadcasting And Communications Equipment
49310,  Wine - White,48227.13,Jewelery,22,3,EDP Services
49315,Pastry - Key Limepoppy Seed Tea,63251.84,Sports,8,4,Real Estate
49320,  Cheese - Cheddar,21277.74,Industrial,26,5,Specialty Foods
49325,Cabbage - Nappa,80511.06,Tools,36,6,Tienda Pepito
49330,  Lemonade - Black Cherry,36959.96,Health,28,7,Major Pharmaceuticals
49335,  Pepper - Julienne,13002.05,Games,65,8,D1
49340,  Juice - Apple,50323.61,Home,10,9,Investment Bankers/Brokers/Service
49345,Lettuce - Baby Salad Greens,64422.39,Shoes,67,10,Shoe Manufacturing
49350,Mudslide,70941.32,Shoes,29,11,Brooklyn Store
49355,Beets - Pickled,77983.84,Automotive,14,12,Ara
49360,  Thyme - Lemon,92000.87,Jewelery,63,13,Construction/Ag Equipment/Trucks
49365,Icecream - Dibs,74512.67,Movies,31,14,Natural Gas Distribution
49370,Foam Cup 6 Oz,87088.86,Computers,12,15,Shoe Manufacturing
49375,Beef - Top Sirloin - Aaa,30738.42,Outdoors,17,16,Olimpica
49380,  Gin - Gilbeys London,65400.67,Home,43,17,Biotechnology: Commercial Physical & Biological Resarch
49385,Foil - Round Foil,14672.80,Beauty,30,18,Mercamos
49390,Absolut Citron,94139.62,Electronics,61,19,SAO
49395,Radish,52834.15,Games,5,20,Major Banks
49400,Dooleys Toffee,1879.13,Outdoors,57,21,Doña Maria
49405,Pepper - Red Thai,46689.84,Music,17,22,Recreational Products/Toys
49410,Seedlings - Clamshell,66090.57,Toys,65,23,Electrical Products
49415,Leeks - Large,33116.84,Outdoors,0,24,Tiendita La Abuela
49420,  Wine - Cahors Ac 2000,76080.59,Jewelery,18,25,RETAIL: Building Materials
49425,  Apple - Delicious,10773.92,Electronics,22,26,Fluid Controls
49430,Ham Black Forest,14425.65,Movies,38,27,Marine Transportation
49435,Pasta - Agnolotti - Butternut,66019.54,Garden,59,28,Ophthalmic Goods
49440,Fish - Bones,51132.44,Outdoors,64,1,Industrial Specialties
49445,Juice - Mango,82241.39,Grocery,17,2,Radio And Television Broadcasting And Communications Equipment
49450,Wine - Placido Pinot Grigo,80629.55,Health,24,3,EDP Services
49455,Syrup - Chocolate,17655.22,Games,10,4,Real Estate
49460,Soup - Tomato Mush. Florentine,37928.09,Sports,59,5,Specialty Foods
49465,  Beans - Black Bean,40735.45,Beauty,64,6,Tienda Pepito
49470,Appetizer - Southwestern,55869.05,Shoes,15,7,Major Pharmaceuticals
